Paper_ID,DOI,Material_Parent_ID,Computational_Condition_ID,Mechanism_Record_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Recovery_Status,VERIFIED,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Record_ID,P017_SIM_A15_300K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Feature_Name,UTS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Recovered_Value,3.6,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Method,MD tensile simulation,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Confidence,High,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Recovery_Status,VERIFIED,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Record_ID,P017_SIM_A15_300K_SR1E10,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Feature_Name,TWIP_induced_TRIP_Status,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Recovered_Value,Observed,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Units,categorical,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Evidence_Type,DIRECT_TABLE,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Evidence_Location,Table 1 p.22,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Method,Authors-native mechanism classification,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Confidence,High,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Recovery_Status,VERIFIED,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Record_ID,P017_SIM_A15_300K_SR1E10,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Feature_Name,TRIP_induced_TWIP_Status,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Recovered_Value,Observed,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Units,categorical,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Evidence_Type,DIRECT_TABLE,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Evidence_Location,Table 1 p.22,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Method,Authors-native mechanism classification,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Confidence,High,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_300K_SR1E10,Recovery_Status,VERIFIED,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Record_ID,P017_SIM_A15_700K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Feature_Name,SIS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Recovered_Value,1.5,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Method,MD tensile simulation,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Confidence,High,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Recovery_Status,VERIFIED,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Record_ID,P017_SIM_A15_700K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Feature_Name,UTS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Recovered_Value,2.5,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Method,MD tensile simulation,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Confidence,High,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Recovery_Status,VERIFIED,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Record_ID,P017_SIM_A15_700K_SR1E10,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Feature_Name,TWIP_induced_TRIP_Status,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Recovered_Value,Observed,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Units,categorical,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Evidence_Type,DIRECT_TABLE,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Evidence_Location,Table 1 p.22,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Method,Authors-native mechanism classification,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Confidence,High,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Recovery_Status,VERIFIED,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Record_ID,P017_SIM_A15_700K_SR1E10,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Feature_Name,TRIP_induced_TWIP_Status,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Recovered_Value,Observed,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Units,categorical,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Evidence_Type,DIRECT_TABLE,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Evidence_Location,Table 1 p.22,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Method,Authors-native mechanism classification,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Confidence,High,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_700K_SR1E10,Recovery_Status,VERIFIED,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Record_ID,P017_SIM_A15_1000K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Feature_Name,SIS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Recovered_Value,1.3,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Method,MD tensile simulation,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Confidence,High,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Recovery_Status,VERIFIED,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Record_ID,P017_SIM_A15_1000K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Feature_Name,UTS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Recovered_Value,2.5,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Method,MD tensile simulation,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Confidence,High,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Recovery_Status,VERIFIED,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Record_ID,P017_SIM_A15_1000K_SR1E10,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Feature_Name,TWIP_induced_TRIP_Status,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Recovered_Value,Not observed,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Units,categorical,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Evidence_Type,DIRECT_TABLE,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Evidence_Location,Table 1 p.22,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Method,Authors-native mechanism classification,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Confidence,High,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Recovery_Status,VERIFIED,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Record_ID,P017_SIM_A15_1000K_SR1E10,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Feature_Name,TRIP_induced_TWIP_Status,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Recovered_Value,Not observed,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Units,categorical,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Evidence_Type,DIRECT_TABLE,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Evidence_Location,Table 1 p.22,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Method,Authors-native mechanism classification,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Confidence,High,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1000K_SR1E10,Recovery_Status,VERIFIED,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Record_ID,P017_SIM_A15_1300K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Feature_Name,SIS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Recovered_Value,1.1,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Method,MD tensile simulation,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Confidence,High,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Recovery_Status,VERIFIED,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Record_ID,P017_SIM_A15_1300K_SR1E10,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Feature_Name,UTS_PSR,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Recovered_Value,1.4,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Units,GPa,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Evidence_Type,DIRECT_TABLE,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Evidence_Location,Table 1 p.22,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Method,MD tensile simulation,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Confidence,High,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Recovery_Status,VERIFIED,GPa,DIRECT_TABLE,Table 1 p.22,MD tensile simulation,High,VERIFIED,COMPUTATIONAL_MD
P017,10.1016/j.ijplas.2019.102649,,,,P017_SIM_A15_1300K_SR1E10,Record_ID,P017_SIM_A15_1300K_SR1E10,categorical,DIRECT_TABLE,Table 1 p.22,Authors-native mechanism classification,High,VERIFIED,COMPUTATIONAL_MD
