Column_Name,Data_Type,Scientific_Family,Prediction_Time_Class,Proposed_Model_Role,Experimental_Domain_Eligibility,Computational_Domain_Eligibility,Known_Before_Deformation,Direct_Source_or_Derived,Method_Sensitive,Temperature_Sensitive,Phase_Sensitive,Potential_Leakage,Leakage_Reason,Missingness_Concern,Scope_Constraint,Recommended_V1_Action,Notes
Engineering_YS_MPa,INTEGER_NUMERIC,MECHANICAL_RESPONSE,MECHANICAL_OUTCOME_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,NO,YES,The field is an outcome of the same tensile test whose mechanisms are predicted.,NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,P015 same-test engineering yield outcome; retained for interpretation only.
Engineering_UTS_MPa,INTEGER_NUMERIC,MECHANICAL_RESPONSE,MECHANICAL_OUTCOME_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,NO,YES,The field is an outcome of the same tensile test whose mechanisms are predicted.,NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,P015 same-test engineering ultimate strength outcome; retained for interpretation only.
Engineering_Elongation_pct,INTEGER_NUMERIC,MECHANICAL_RESPONSE,MECHANICAL_OUTCOME_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,NO,YES,The field is an outcome of the same tensile test whose mechanisms are predicted.,NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: MECHANICAL_RESPONSE; classification is frozen for pre-deformation prediction.
True_Yield_Stress_MPa,CONTINUOUS_NUMERIC,MECHANICAL_RESPONSE,MECHANICAL_OUTCOME_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,NO,YES,The field is an outcome of the same tensile test whose mechanisms are predicted.,NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: MECHANICAL_RESPONSE; classification is frozen for pre-deformation prediction.
True_UTS_MPa,CONTINUOUS_NUMERIC,MECHANICAL_RESPONSE,MECHANICAL_OUTCOME_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,NO,YES,The field is an outcome of the same tensile test whose mechanisms are predicted.,NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: MECHANICAL_RESPONSE; classification is frozen for pre-deformation prediction.
HC,CONTINUOUS_NUMERIC,MODEL_DERIVED_RESPONSE,MODEL_DERIVED_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,SOURCE_REPORTED_OR_FITTED_LOADING_DERIVATION,NO,NO,NO,YES,The field is derived or inferred from loading response or fitted mechanical behavior.,NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: MODEL_DERIVED_RESPONSE; classification is frozen for pre-deformation prediction.
True_Property_Status,TEXT,MECHANICAL_RESPONSE,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: MECHANICAL_RESPONSE; classification is frozen for pre-deformation prediction.
Postfracture_Phase_State,TEXT,POST_DEFORMATION_MICROSTRUCTURE,POST_TEST_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,YES,YES,YES,The field is observed only after tensile deformation starts or after fracture.,NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,"P015 post-fracture state is target evidence, not a predictor."
Postfracture_HCP_fraction,BINARY_NUMERIC,POST_DEFORMATION_MICROSTRUCTURE,POST_TEST_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,YES,YES,YES,YES,The field is observed only after tensile deformation starts or after fracture.,NOT_MODEL_APPLICABLE; experimental nonmissing 1/51,P015 post-fracture target evidence; permanently forbidden as a pre-deformation predictor.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: POST_DEFORMATION_MICROSTRUCTURE; classification is frozen for pre-deformation prediction.
Postfracture_HCP_fraction_Status,TEXT,POST_DEFORMATION_MICROSTRUCTURE,POST_TEST_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,YES,YES,YES,YES,The field is observed only after tensile deformation starts or after fracture.,NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: POST_DEFORMATION_MICROSTRUCTURE; classification is frozen for pre-deformation prediction.
Fracture_Mode,TEXT,MECHANICAL_RESPONSE,MECHANICAL_OUTCOME_LEAKAGE,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,NOT_ELIGIBLE_LEAKAGE,NOT_DEFINED_FOR_CURRENT_P017_FEATURE_SPACE,NO,DIRECT_SOURCE_FIELD,NO,NO,NO,YES,The field is an outcome of the same tensile test whose mechanisms are predicted.,NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,Permanently excluded from primary pre-deformation TRIP/TWIP predictor matrices.,PERMANENTLY_BLOCK_FROM_PRIMARY_PREDICTORS,Primary V1 family: MECHANICAL_RESPONSE; classification is frozen for pre-deformation prediction.
Negative_Evidence_Quality,TEXT,TARGET,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: TARGET; classification is frozen for pre-deformation prediction.
SFE_Value_Status,TEXT,PHYSICS_THERMODYNAMICS,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,YES,YES,YES,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PHYSICS_THERMODYNAMICS; classification is frozen for pre-deformation prediction.
SFE_Data_Origin,TEXT,PHYSICS_THERMODYNAMICS,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,YES,YES,YES,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PHYSICS_THERMODYNAMICS; classification is frozen for pre-deformation prediction.
Critical_Stress_Model_Validity,TEXT,MODEL_DERIVED_RESPONSE,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: MODEL_DERIVED_RESPONSE; classification is frozen for pre-deformation prediction.
P015_Recovery_Provenance_JSON,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 2/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
Computational_Condition_ID,TEXT,IDENTITY_GROUPING,IDENTIFIER_ONLY,IDENTITY_CONTROL_ONLY,NOT_ELIGIBLE_AS_PREDICTOR,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"The identifier can memorize paper, material, condition, or observation identity.",NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,"Use only for identity, dependence control, or grouped split design.",RETAIN_FOR_IDENTITY_CONTROL_ONLY,Primary V1 family: IDENTITY_GROUPING; classification is frozen for pre-deformation prediction.
Independent_Computational_Condition,TEXT,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Retain outside the experimental feature matrix; do not use P017 to increase experimental sample count.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
Independent_Experimental_ML_sample,TEXT,IDENTITY_GROUPING,GROUPING_ONLY,SPLIT_AND_DEPENDENCE_CONTROL_ONLY,SPLIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,A grouping key would expose dependence or study/material identity.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,"Use only for identity, dependence control, or grouped split design.",RETAIN_FOR_SPLIT_DESIGN_ONLY,Primary V1 family: IDENTITY_GROUPING; classification is frozen for pre-deformation prediction.
Experimental_Target_Eligibility,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
Paper_Native_TRIP,BINARY_NUMERIC,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,P017 paper-native computational target; not experimental FCC-to-HCP TRIP.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,P017 native computational label remains separate from Effective_TRIP.
Paper_Native_TWIP,BINARY_NUMERIC,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,P017 paper-native computational target; not experimental deformation TWIP.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,P017 native computational label remains separate from Effective_TWIP.
TWIP_induced_TRIP_Status,TEXT,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Retain outside the experimental feature matrix; do not use P017 to increase experimental sample count.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
TWIP_induced_TRIP_Timing,TEXT,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Retain outside the experimental feature matrix; do not use P017 to increase experimental sample count.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
TRIP_induced_TWIP_Status,TEXT,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Retain outside the experimental feature matrix; do not use P017 to increase experimental sample count.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
TRIP_induced_TWIP_Timing,TEXT,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Retain outside the experimental feature matrix; do not use P017 to increase experimental sample count.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
SIS_PSR_GPa,CONTINUOUS_NUMERIC,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,P017 computational stress-regime metric; not experimental YS.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
UTS_PSR_GPa,CONTINUOUS_NUMERIC,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,P017 computational stress-regime metric; not experimental UTS.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
UTS_PSR_Status,TEXT,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Retain outside the experimental feature matrix; do not use P017 to increase experimental sample count.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
Initial_BCC_fraction_raw,TEXT,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,YES,NO,YES,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Retain outside the experimental feature matrix; do not use P017 to increase experimental sample count.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
Initial_BCC_fraction_status,TEXT,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,YES,NO,YES,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Retain outside the experimental feature matrix; do not use P017 to increase experimental sample count.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
PostQuench_Initial_Structure,TEXT,COMPUTATIONAL_ONLY,COMPUTATIONAL_ONLY,COMPUTATIONAL_DOMAIN_ONLY,NOT_ELIGIBLE_EXPERIMENTAL_DOMAIN,ELIGIBLE_COMPUTATIONAL_DOMAIN_ONLY,COMPUTATIONAL_DOMAIN_ONLY,SOURCE_REPORTED_COMPUTATIONAL,NO,NO,NO,YES_FOR_EXPERIMENTAL_MODEL,The descriptor is confined to a non-equivalent computational domain.,NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,Retain outside the experimental feature matrix; do not use P017 to increase experimental sample count.,KEEP_IN_SEPARATE_COMPUTATIONAL_DOMAIN,Primary V1 family: COMPUTATIONAL_ONLY; classification is frozen for pre-deformation prediction.
P017_Record_Role,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
P017_Legacy_Mapping_Status,CONTINUOUS_NUMERIC,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
P017_Recovery_Provenance_JSON,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,SOURCE_OR_REPOSITORY_BOOKKEEPING,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 0/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
QC_Row_Role,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,REPOSITORY_QC_DERIVED,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 51/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
QC_Experimental_Eligibility,TEXT,PROVENANCE_QC,PROVENANCE_ONLY,AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,AUDIT_CONTROL_ONLY,DOMAIN_CONTROL_ONLY,NOT_APPLICABLE_TO_MODEL_ROLE,REPOSITORY_QC_DERIVED,NO,NO,NO,YES_IF_MODELED,"Source, method, review, or QC bookkeeping can encode study and label-acquisition artifacts.",NOT_MODEL_APPLICABLE; experimental nonmissing 51/51,"Retain for audit, descriptive context, and eligibility control; never use as an ordinary predictor.",RETAIN_FOR_AUDIT_OR_ELIGIBILITY_CONTROL_ONLY,Primary V1 family: PROVENANCE_QC; classification is frozen for pre-deformation prediction.
